,文件名称,采样频率,采样点,音频时长,音频文件大小
2561,F044_013.wav,16000,155744,9.734,304.1875
2562,F044_016.wav,16000,97171,6.0731875,189.787109375
2563,F044_009.wav,16000,107223,6.7014375,209.419921875
2564,F044_011.wav,16000,98400,6.15,192.1875
2565,F044_018.wav,16000,260507,16.2816875,508.802734375
2566,F044_007.wav,16000,96317,6.0198125,188.119140625
2567,F044_015.wav,16000,165735,10.3584375,323.701171875
2568,F044_004.wav,16000,175482,10.967625,342.73828125
2569,F044_012.wav,16000,77027,4.8141875,150.443359375
2570,F044_002.wav,16000,127276,7.95475,248.5859375
2571,F044_003.wav,16000,203123,12.6951875,396.724609375
2572,F044_005.wav,16000,134637,8.4148125,262.962890625
2573,F044_014.wav,16000,99911,6.2444375,195.138671875
2574,F044_017.wav,16000,296800,18.55,579.6875
2575,F044_001.wav,16000,151598,9.474875,296.08984375
2576,F044_006.wav,16000,78253,4.8908125,152.837890625
2577,F044_008.wav,16000,74531,4.6581875,145.568359375
2578,F036_004.wav,16000,79565,4.9728125,155.400390625
2579,F036_023.wav,16000,88436,5.52725,172.7265625
2580,F036_017.wav,16000,235200,14.7,459.375
2581,F036_013.wav,16000,143580,8.97375,280.4296875
2582,F036_015.wav,16000,144339,9.0211875,281.912109375
2583,F036_022.wav,16000,237181,14.8238125,463.244140625
2584,F036_014.wav,16000,284464,17.779,555.59375
2585,F036_009.wav,16000,240939,15.0586875,470.583984375
2586,F036_010.wav,16000,118096,7.381,230.65625
2587,F036_002.wav,16000,86578,5.411125,169.09765625
2588,F036_019.wav,16000,109835,6.8646875,214.521484375
2589,F036_007.wav,16000,133098,8.318625,259.95703125
2590,F036_016.wav,16000,97265,6.0790625,189.970703125
2591,F036_001.wav,16000,64030,4.001875,125.05859375
2592,F036_003.wav,16000,85302,5.331375,166.60546875
2593,F036_005.wav,16000,190286,11.892875,371.65234375
2594,F036_008.wav,16000,83437,5.2148125,162.962890625
2595,F036_018.wav,16000,182820,11.42625,357.0703125
2596,F036_020.wav,16000,162405,10.1503125,317.197265625
2597,F036_021.wav,16000,291738,18.233625,569.80078125
2598,F036_006.wav,16000,114084,7.13025,222.8203125
2599,F036_011.wav,16000,154038,9.627375,300.85546875
2600,F036_012.wav,16000,121530,7.595625,237.36328125
2601,F091_008.wav,16000,240054,15.003375,468.85546875
2602,F091_004.wav,16000,200331,12.5206875,391.271484375
2603,F091_001.wav,16000,237999,14.8749375,464.841796875
2604,F091_010.wav,16000,184366,11.522875,360.08984375
2605,F091_009.wav,16000,168350,10.521875,328.80859375
2606,F091_006.wav,16000,229463,14.3414375,448.169921875
2607,F091_007.wav,16000,269558,16.847375,526.48046875
2608,F091_003.wav,16000,186905,11.6815625,365.048828125
2609,F091_005.wav,16000,220472,13.7795,430.609375
2610,F091_002.wav,16000,216284,13.51775,422.4296875
2611,M026_007.wav,16000,390015,24.3759375,761.748046875
2612,M026_012.wav,16000,551712,34.482,1077.5625
2613,M026_003.wav,16000,260000,16.25,507.8125
2614,M026_008.wav,16000,104000,6.5,203.125
2615,M026_005.wav,16000,204800,12.8,400.0
2616,M026_016.wav,16000,657594,41.099625,1284.36328125
2617,M026_006.wav,16000,338852,21.17825,661.8203125
2618,M026_018.wav,16000,119200,7.45,232.8125
2619,M026_004.wav,16000,168436,10.52725,328.9765625
2620,M026_014.wav,16000,120800,7.55,235.9375
2621,M026_013.wav,16000,189600,11.85,370.3125
2622,M026_009.wav,16000,136800,8.55,267.1875
2623,M026_011.wav,16000,219200,13.7,428.125
2624,M026_017.wav,16000,680201,42.5125625,1328.517578125
2625,M026_015.wav,16000,243200,15.2,475.0
2626,M026_010.wav,16000,205090,12.818125,400.56640625
2627,F076_013.wav,16000,257218,16.076125,502.37890625
2628,F076_018.wav,16000,108254,6.765875,211.43359375
2629,F076_017.wav,16000,168706,10.544125,329.50390625
2630,F076_012.wav,16000,258400,16.15,504.6875
2631,F076_011.wav,16000,253405,15.8378125,494.931640625
2632,F076_016.wav,16000,192028,12.00175,375.0546875
2633,F076_014.wav,16000,267374,16.710875,522.21484375
2634,F076_015.wav,16000,192857,12.0535625,376.673828125
2635,F076_010.wav,16000,122585,7.6615625,239.423828125
2636,M045_001.wav,16000,83052,5.19075,162.2109375
2637,F023_020.wav,16000,61790,3.861875,120.68359375
2638,F023_023.wav,16000,100776,6.2985,196.828125
2639,F023_017.wav,16000,193605,12.1003125,378.134765625
2640,F023_019.wav,16000,132689,8.2930625,259.158203125
2641,F023_018.wav,16000,46344,2.8965,90.515625
2642,F023_021.wav,16000,106022,6.626375,207.07421875
2643,F023_016.wav,16000,148105,9.2565625,289.267578125
2644,F023_022.wav,16000,157224,9.8265,307.078125
2645,F026_013.wav,16000,182897,11.4310625,357.220703125
2646,F026_014.wav,16000,346805,21.6753125,677.353515625
2647,F032_012.wav,16000,331981,20.7488125,648.400390625
2648,F032_013.wav,16000,312144,19.509,609.65625
2649,F032_011.wav,16000,340741,21.2963125,665.509765625
2650,F032_010.wav,16000,342027,21.3766875,668.021484375
2651,F032_009.wav,16000,386313,24.1445625,754.517578125
2652,F093_001.wav,16000,84827,5.3016875,165.677734375
2653,F093_023.wav,16000,93167,5.8229375,181.966796875
2654,F093_018.wav,16000,253072,15.817,494.28125
2655,F093_003.wav,16000,186309,11.6443125,363.884765625
2656,F093_025.wav,16000,137680,8.605,268.90625
2657,F093_004.wav,16000,245965,15.3728125,480.400390625
2658,F093_016.wav,16000,247607,15.4754375,483.607421875
2659,F093_007.wav,16000,160897,10.0560625,314.251953125
2660,F093_021.wav,16000,90179,5.6361875,176.130859375
2661,F093_015.wav,16000,119799,7.4874375,233.982421875
2662,F093_019.wav,16000,114523,7.1576875,223.677734375
2663,F093_010.wav,16000,153243,9.5776875,299.302734375
2664,F093_011.wav,16000,400059,25.0036875,781.365234375
2665,F093_012.wav,16000,219851,13.7406875,429.396484375
2666,F093_020.wav,16000,63232,3.952,123.5
2667,F093_017.wav,16000,239942,14.996375,468.63671875
2668,F093_008.wav,16000,149970,9.373125,292.91015625
2669,F093_006.wav,16000,282492,17.65575,551.7421875
2670,F093_009.wav,16000,121690,7.605625,237.67578125
2671,F093_002.wav,16000,73666,4.604125,143.87890625
2672,F093_005.wav,16000,158616,9.9135,309.796875
2673,F093_014.wav,16000,174621,10.9138125,341.056640625
2674,F093_022.wav,16000,79808,4.988,155.875
2675,F093_013.wav,16000,187976,11.7485,367.140625
2676,M039_009.wav,16000,312938,19.558625,611.20703125
2677,M039_002.wav,16000,159484,9.96775,311.4921875
2678,M039_013.wav,16000,378692,23.66825,739.6328125
2679,M039_010.wav,16000,313318,19.582375,611.94921875
2680,M039_004.wav,16000,395146,24.696625,771.76953125
2681,M039_005.wav,16000,344226,21.514125,672.31640625
2682,M039_017.wav,16000,257600,16.1,503.125
2683,M039_014.wav,16000,330400,20.65,645.3125
2684,M039_012.wav,16000,287200,17.95,560.9375
2685,M039_015.wav,16000,231172,14.44825,451.5078125
2686,M039_001.wav,16000,126035,7.8771875,246.162109375
2687,M039_006.wav,16000,312000,19.5,609.375
2688,M039_016.wav,16000,184000,11.5,359.375
2689,M039_008.wav,16000,198400,12.4,387.5
2690,M039_011.wav,16000,137685,8.6053125,268.916015625
2691,M039_003.wav,16000,209233,13.0770625,408.658203125
2692,M039_007.wav,16000,94949,5.9343125,185.447265625
2693,M087_020.wav,16000,131613,8.2258125,257.056640625
2694,M087_016.wav,16000,142447,8.9029375,278.216796875
2695,M087_019.wav,16000,219075,13.6921875,427.880859375
2696,M087_017.wav,16000,129803,8.1126875,253.521484375
2697,M087_021.wav,16000,123259,7.7036875,240.740234375
2698,M087_022.wav,16000,115760,7.235,226.09375
2699,M087_018.wav,16000,135129,8.4455625,263.923828125
2700,M087_023.wav,16000,121155,7.5721875,236.630859375
2701,F013_007.wav,16000,93613,5.8508125,182.837890625
2702,F013_003.wav,16000,98632,6.1645,192.640625
2703,F013_005.wav,16000,118070,7.379375,230.60546875
2704,F013_004.wav,16000,117071,7.3169375,228.654296875
2705,F013_006.wav,16000,126269,7.8918125,246.619140625
2706,F066_024.wav,16000,86024,5.3765,168.015625
2707,F066_027.wav,16000,112602,7.037625,219.92578125
2708,F066_030.wav,16000,280800,17.55,548.4375
2709,F066_022.wav,16000,106400,6.65,207.8125
2710,F066_028.wav,16000,121572,7.59825,237.4453125
2711,F066_026.wav,16000,88800,5.55,173.4375
2712,F066_031.wav,16000,100800,6.3,196.875
2713,F066_023.wav,16000,125600,7.85,245.3125
2714,F066_025.wav,16000,152000,9.5,296.875
2715,F066_029.wav,16000,357465,22.3415625,698.173828125
